date,momRet,scldfctVol,momRetScld
1994-03,-0.01252541763988927,1.0316191294207744,-0.012836088791858088
1994-04,0.04831396790733788,1.149108495828533,0.05592058392824608
1994-05,-0.01933804984273619,1.1326706884718452,-0.021492363094812138
1994-06,-0.01978962405884354,1.2727355849800035,-0.024341478439628573
1994-07,0.008472094298794832,1.220075162696951,0.010952802285537478
1994-08,-0.029555746867152476,1.225317553993,-0.035381500507921444
1994-09,0.01292671914645182,1.2508908032204737,0.01709821006802635
1994-10,0.04150863423763888,1.281297179035189,0.05425382523462388
1994-11,0.007151813321283467,1.4618510570797076,0.01216373477494989
1994-12,0.06167035462125485,1.570774778656366,0.09938164665594919
1995-01,-0.042372169775671466,1.5831768604177,-0.06463329590077896
1995-02,0.009805323875857499,1.53478953752557,0.01718826664681804
1995-03,0.042883746206786706,1.5360694529474281,0.06833833205975337
1995-04,0.01278712048986956,1.493131528087543,0.02126263148046366
1995-05,-0.010372163790931638,1.4257397040524369,-0.012489011331783116
1995-06,-0.020617263609824205,1.3690120967075379,-0.026490926428332028
1995-07,0.01706560191787804,1.1274595569721264,0.019814343984168016
1995-08,0.012556221395443126,1.0153373042317493,0.012820885312875459
1995-09,0.04417078580666375,0.9260107811662889,0.04058447022857256
1995-10,0.09457258406490382,0.8529291233546228,0.07997247809962651
1995-11,-0.031211789677860317,0.7673639133207716,-0.024927872633000517
1995-12,0.02288089087271191,0.7217088487843005,0.015149714769947193
1996-01,0.005540866275957183,0.7214920544700624,0.0028001068272054995
1996-02,0.006956459770956991,0.6740721455508765,0.003418037130895756
1996-03,-0.052893567400223766,0.6989781878517772,-0.038145434957802316
1996-04,-0.018959607779942607,0.7256420607604033,-0.015019935381148673
1996-05,0.04125005306902249,0.7997259968350656,0.032147588996830644
1996-06,0.05934023142911489,0.8745197793724648,0.05139228521479042
1996-07,-0.02472187626639653,0.9581085494659572,-0.023874752537077246
1996-08,0.0008321560912556911,1.1652107498116755,0.0016470012972802659
1996-09,0.012727380083316336,1.1492101816882654,0.015282959577391945
1996-10,0.05646772194396064,1.0909158437892228,0.061983379075265764
1996-11,-0.14961788078280458,1.0475087175599482,-0.15653124868083707
1996-12,0.0602929169672276,0.9536040540166907,0.05728214869691673
